node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
GO:1901091	GO:0032460	biological_function	biological_function	negative regulation of protein tetramerization	negative regulation of protein oligomerization
GO:1901093	GO:0051289	biological_function	biological_function	regulation of protein homotetramerization	protein homotetramerization
GO:1901093	GO:1901090	biological_function	biological_function	regulation of protein homotetramerization	regulation of protein tetramerization
GO:1901093	GO:0032462	biological_function	biological_function	regulation of protein homotetramerization	regulation of protein homooligomerization
GO:1901094	GO:0051289	biological_function	biological_function	negative regulation of protein homotetramerization	protein homotetramerization
GO:1901094	GO:0032463	biological_function	biological_function	negative regulation of protein homotetramerization	negative regulation of protein homooligomerization
GO:1901094	GO:1901091	biological_function	biological_function	negative regulation of protein homotetramerization	negative regulation of protein tetramerization
GO:1901094	GO:1901093	biological_function	biological_function	negative regulation of protein homotetramerization	regulation of protein homotetramerization
GO:1901096	GO:0097352	biological_function	biological_function	regulation of autophagosome maturation	autophagosome maturation
GO:1901096	GO:0033043	biological_function	biological_function	regulation of autophagosome maturation	regulation of organelle organization
GO:1901096	GO:0016241	biological_function	biological_function	regulation of autophagosome maturation	regulation of macroautophagy
GO:1901096	GO:0043244	biological_function	biological_function	regulation of autophagosome maturation	regulation of protein complex disassembly
GO:1901097	GO:0097352	biological_function	biological_function	negative regulation of autophagosome maturation	autophagosome maturation
GO:1901097	GO:1901096	biological_function	biological_function	negative regulation of autophagosome maturation	regulation of autophagosome maturation
GO:1901097	GO:0016242	biological_function	biological_function	negative regulation of autophagosome maturation	negative regulation of macroautophagy
GO:1901097	GO:0043242	biological_function	biological_function	negative regulation of autophagosome maturation	negative regulation of protein complex disassembly
GO:1901098	GO:0097352	biological_function	biological_function	positive regulation of autophagosome maturation	autophagosome maturation
GO:1901098	GO:1901096	biological_function	biological_function	positive regulation of autophagosome maturation	regulation of autophagosome maturation
GO:1901098	GO:0043243	biological_function	biological_function	positive regulation of autophagosome maturation	positive regulation of protein complex disassembly
GO:1901098	GO:0016239	biological_function	biological_function	positive regulation of autophagosome maturation	positive regulation of macroautophagy
GO:1901098	GO:0010638	biological_function	biological_function	positive regulation of autophagosome maturation	positive regulation of organelle organization
GO:1901099	GO:0038034	biological_function	biological_function	negative regulation of signal transduction in absence of ligand	signal transduction in absence of ligand
GO:1901099	GO:0009968	biological_function	biological_function	negative regulation of signal transduction in absence of ligand	negative regulation of signal transduction
GO:1901143	GO:1901142	biological_function	biological_function	insulin catabolic process	insulin metabolic process
GO:1901143	GO:0030163	biological_function	biological_function	insulin catabolic process	protein catabolic process
GO:1901163	GO:2000241	biological_function	biological_function	regulation of trophoblast cell migration	regulation of reproductive process
GO:1901163	GO:0030334	biological_function	biological_function	regulation of trophoblast cell migration	regulation of cell migration
GO:1901163	GO:2000026	biological_function	biological_function	regulation of trophoblast cell migration	regulation of multicellular organismal development
GO:1901163	GO:0043900	biological_function	biological_function	regulation of trophoblast cell migration	regulation of multi-organism process
GO:1901164	GO:0030336	biological_function	biological_function	negative regulation of trophoblast cell migration	negative regulation of cell migration
GO:1901164	GO:0051093	biological_function	biological_function	negative regulation of trophoblast cell migration	negative regulation of developmental process
GO:1901164	GO:0051241	biological_function	biological_function	negative regulation of trophoblast cell migration	negative regulation of multicellular organismal process
GO:1901164	GO:1901163	biological_function	biological_function	negative regulation of trophoblast cell migration	regulation of trophoblast cell migration
GO:1901164	GO:2000242	biological_function	biological_function	negative regulation of trophoblast cell migration	negative regulation of reproductive process
GO:1901164	GO:0043901	biological_function	biological_function	negative regulation of trophoblast cell migration	negative regulation of multi-organism process
GO:1901165	GO:0030335	biological_function	biological_function	positive regulation of trophoblast cell migration	positive regulation of cell migration
GO:1901165	GO:2000243	biological_function	biological_function	positive regulation of trophoblast cell migration	positive regulation of reproductive process
GO:1901165	GO:0051240	biological_function	biological_function	positive regulation of trophoblast cell migration	positive regulation of multicellular organismal process
GO:1901165	GO:1901163	biological_function	biological_function	positive regulation of trophoblast cell migration	regulation of trophoblast cell migration
GO:1901165	GO:0043902	biological_function	biological_function	positive regulation of trophoblast cell migration	positive regulation of multi-organism process
GO:1901165	GO:0051094	biological_function	biological_function	positive regulation of trophoblast cell migration	positive regulation of developmental process
GO:2000243	GO:0022414	biological_function	biological_function	positive regulation of reproductive process	reproductive process
GO:2000243	GO:2000241	biological_function	biological_function	positive regulation of reproductive process	regulation of reproductive process
GO:2000243	GO:0048518	biological_function	biological_function	positive regulation of reproductive process	positive regulation of biological process
GO:1901201	GO:0085029	biological_function	biological_function	regulation of extracellular matrix assembly	extracellular matrix assembly
GO:1901201	GO:0044087	biological_function	biological_function	regulation of extracellular matrix assembly	regulation of cellular component biogenesis
GO:1901201	GO:1903053	biological_function	biological_function	regulation of extracellular matrix assembly	regulation of extracellular matrix organization
GO:1901203	GO:0085029	biological_function	biological_function	positive regulation of extracellular matrix assembly	extracellular matrix assembly
GO:1901203	GO:1901201	biological_function	biological_function	positive regulation of extracellular matrix assembly	regulation of extracellular matrix assembly
GO:1901203	GO:0044089	biological_function	biological_function	positive regulation of extracellular matrix assembly	positive regulation of cellular component biogenesis
GO:1901203	GO:1903055	biological_function	biological_function	positive regulation of extracellular matrix assembly	positive regulation of extracellular matrix organization
GO:1901222	GO:0038061	biological_function	biological_function	regulation of NIK/NF-kappaB signaling	NIK/NF-kappaB signaling
GO:1901222	GO:1902531	biological_function	biological_function	regulation of NIK/NF-kappaB signaling	regulation of intracellular signal transduction
GO:1901223	GO:0038061	biological_function	biological_function	negative regulation of NIK/NF-kappaB signaling	NIK/NF-kappaB signaling
GO:1901223	GO:1902532	biological_function	biological_function	negative regulation of NIK/NF-kappaB signaling	negative regulation of intracellular signal transduction
GO:1901223	GO:1901222	biological_function	biological_function	negative regulation of NIK/NF-kappaB signaling	regulation of NIK/NF-kappaB signaling
GO:1901246	GO:0030856	biological_function	biological_function	regulation of lung ciliated cell differentiation	regulation of epithelial cell differentiation
GO:1901248	GO:0030858	biological_function	biological_function	positive regulation of lung ciliated cell differentiation	positive regulation of epithelial cell differentiation
GO:1901248	GO:0051240	biological_function	biological_function	positive regulation of lung ciliated cell differentiation	positive regulation of multicellular organismal process
GO:1901248	GO:1901246	biological_function	biological_function	positive regulation of lung ciliated cell differentiation	regulation of lung ciliated cell differentiation
GO:1901252	GO:0051049	biological_function	biological_function	regulation of intracellular transport of viral material	regulation of transport
GO:1901252	GO:1903900	biological_function	biological_function	regulation of intracellular transport of viral material	regulation of viral life cycle
GO:1901254	GO:1903902	biological_function	biological_function	positive regulation of intracellular transport of viral material	positive regulation of viral life cycle
GO:1901254	GO:1901252	biological_function	biological_function	positive regulation of intracellular transport of viral material	regulation of intracellular transport of viral material
GO:1901254	GO:0051050	biological_function	biological_function	positive regulation of intracellular transport of viral material	positive regulation of transport
GO:1901291	GO:2000780	biological_function	biological_function	negative regulation of double-strand break repair via single-strand annealing	negative regulation of double-strand break repair
GO:2000780	GO:0006302	biological_function	biological_function	negative regulation of double-strand break repair	double-strand break repair
GO:2000780	GO:2000779	biological_function	biological_function	negative regulation of double-strand break repair	regulation of double-strand break repair
GO:2000780	GO:0045738	biological_function	biological_function	negative regulation of double-strand break repair	negative regulation of DNA repair
GO:1901295	GO:0061317	biological_function	biological_function	regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
GO:1901295	GO:2000725	biological_function	biological_function	regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	regulation of cardiac muscle cell differentiation
GO:1901295	GO:0010453	biological_function	biological_function	regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	regulation of cell fate commitment
GO:1901295	GO:1905066	biological_function	biological_function	regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	regulation of canonical Wnt signaling pathway involved in heart development
GO:1905066	GO:0061316	biological_function	biological_function	regulation of canonical Wnt signaling pathway involved in heart development	canonical Wnt signaling pathway involved in heart development
GO:1905066	GO:0060828	biological_function	biological_function	regulation of canonical Wnt signaling pathway involved in heart development	regulation of canonical Wnt signaling pathway
GO:1905066	GO:0003307	biological_function	biological_function	regulation of canonical Wnt signaling pathway involved in heart development	regulation of Wnt signaling pathway involved in heart development
GO:1901296	GO:0061317	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
GO:1901296	GO:2000726	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	negative regulation of cardiac muscle cell differentiation
GO:1901296	GO:0010454	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	negative regulation of cell fate commitment
GO:1901296	GO:1901295	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
GO:1901296	GO:1905067	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	negative regulation of canonical Wnt signaling pathway involved in heart development
GO:2000726	GO:0055007	biological_function	biological_function	negative regulation of cardiac muscle cell differentiation	cardiac muscle cell differentiation
GO:2000726	GO:0055026	biological_function	biological_function	negative regulation of cardiac muscle cell differentiation	negative regulation of cardiac muscle tissue development
GO:2000726	GO:1905208	biological_function	biological_function	negative regulation of cardiac muscle cell differentiation	negative regulation of cardiocyte differentiation
GO:2000726	GO:0051154	biological_function	biological_function	negative regulation of cardiac muscle cell differentiation	negative regulation of striated muscle cell differentiation
GO:2000726	GO:2000725	biological_function	biological_function	negative regulation of cardiac muscle cell differentiation	regulation of cardiac muscle cell differentiation
GO:1905067	GO:0061316	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in heart development	canonical Wnt signaling pathway involved in heart development
GO:1905067	GO:1905066	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in heart development	regulation of canonical Wnt signaling pathway involved in heart development
GO:1905067	GO:0003308	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in heart development	negative regulation of Wnt signaling pathway involved in heart development
GO:1905067	GO:0090090	biological_function	biological_function	negative regulation of canonical Wnt signaling pathway involved in heart development	negative regulation of canonical Wnt signaling pathway
GO:1901298	GO:1903205	biological_function	biological_function	regulation of hydrogen peroxide-mediated programmed cell death	regulation of hydrogen peroxide-induced cell death
GO:1901298	GO:0043067	biological_function	biological_function	regulation of hydrogen peroxide-mediated programmed cell death	regulation of programmed cell death
GO:1903205	GO:1901031	biological_function	biological_function	regulation of hydrogen peroxide-induced cell death	regulation of response to reactive oxygen species
GO:1903205	GO:2001038	biological_function	biological_function	regulation of hydrogen peroxide-induced cell death	regulation of cellular response to drug
GO:1903205	GO:1903201	biological_function	biological_function	regulation of hydrogen peroxide-induced cell death	regulation of oxidative stress-induced cell death
GO:1901299	GO:0043069	biological_function	biological_function	negative regulation of hydrogen peroxide-mediated programmed cell death	negative regulation of programmed cell death
GO:1901299	GO:1903206	biological_function	biological_function	negative regulation of hydrogen peroxide-mediated programmed cell death	negative regulation of hydrogen peroxide-induced cell death
GO:1901299	GO:1901298	biological_function	biological_function	negative regulation of hydrogen peroxide-mediated programmed cell death	regulation of hydrogen peroxide-mediated programmed cell death
GO:1903206	GO:1903205	biological_function	biological_function	negative regulation of hydrogen peroxide-induced cell death	regulation of hydrogen peroxide-induced cell death
GO:1903206	GO:1903202	biological_function	biological_function	negative regulation of hydrogen peroxide-induced cell death	negative regulation of oxidative stress-induced cell death
GO:1903206	GO:1901032	biological_function	biological_function	negative regulation of hydrogen peroxide-induced cell death	negative regulation of response to reactive oxygen species
GO:1903206	GO:2001039	biological_function	biological_function	negative regulation of hydrogen peroxide-induced cell death	negative regulation of cellular response to drug
GO:1901300	GO:0043068	biological_function	biological_function	positive regulation of hydrogen peroxide-mediated programmed cell death	positive regulation of programmed cell death
GO:1901300	GO:1905206	biological_function	biological_function	positive regulation of hydrogen peroxide-mediated programmed cell death	positive regulation of hydrogen peroxide-induced cell death
GO:1901300	GO:1901298	biological_function	biological_function	positive regulation of hydrogen peroxide-mediated programmed cell death	regulation of hydrogen peroxide-mediated programmed cell death
GO:1905206	GO:1903209	biological_function	biological_function	positive regulation of hydrogen peroxide-induced cell death	positive regulation of oxidative stress-induced cell death
GO:1905206	GO:1901033	biological_function	biological_function	positive regulation of hydrogen peroxide-induced cell death	positive regulation of response to reactive oxygen species
GO:1905206	GO:2001040	biological_function	biological_function	positive regulation of hydrogen peroxide-induced cell death	positive regulation of cellular response to drug
GO:1905206	GO:1903205	biological_function	biological_function	positive regulation of hydrogen peroxide-induced cell death	regulation of hydrogen peroxide-induced cell death
GO:1901301	GO:0090110	biological_function	biological_function	regulation of cargo loading into COPII-coated vesicle	cargo loading into COPII-coated vesicle
GO:1901301	GO:0060628	biological_function	biological_function	regulation of cargo loading into COPII-coated vesicle	regulation of ER to Golgi vesicle-mediated transport
GO:1901301	GO:0044087	biological_function	biological_function	regulation of cargo loading into COPII-coated vesicle	regulation of cellular component biogenesis
GO:1901301	GO:0033043	biological_function	biological_function	regulation of cargo loading into COPII-coated vesicle	regulation of organelle organization
GO:1901303	GO:0090110	biological_function	biological_function	negative regulation of cargo loading into COPII-coated vesicle	cargo loading into COPII-coated vesicle
GO:1901303	GO:1901301	biological_function	biological_function	negative regulation of cargo loading into COPII-coated vesicle	regulation of cargo loading into COPII-coated vesicle
GO:1901303	GO:0010639	biological_function	biological_function	negative regulation of cargo loading into COPII-coated vesicle	negative regulation of organelle organization
GO:1901303	GO:0032387	biological_function	biological_function	negative regulation of cargo loading into COPII-coated vesicle	negative regulation of intracellular transport
GO:1901304	GO:0010967	biological_function	biological_function	regulation of spermidine biosynthetic process	regulation of polyamine biosynthetic process
GO:1901307	GO:0033240	biological_function	biological_function	positive regulation of spermidine biosynthetic process	positive regulation of cellular amine metabolic process
GO:1901307	GO:1901304	biological_function	biological_function	positive regulation of spermidine biosynthetic process	regulation of spermidine biosynthetic process
GO:1901307	GO:0031328	biological_function	biological_function	positive regulation of spermidine biosynthetic process	positive regulation of cellular biosynthetic process
GO:1901317	GO:0030317	biological_function	biological_function	regulation of flagellated sperm motility	flagellated sperm motility
GO:1901317	GO:2000145	biological_function	biological_function	regulation of flagellated sperm motility	regulation of cell motility
GO:1901318	GO:0030317	biological_function	biological_function	negative regulation of flagellated sperm motility	flagellated sperm motility
GO:1901318	GO:1901317	biological_function	biological_function	negative regulation of flagellated sperm motility	regulation of flagellated sperm motility
GO:1901318	GO:2000146	biological_function	biological_function	negative regulation of flagellated sperm motility	negative regulation of cell motility
GO:1901329	GO:0030856	biological_function	biological_function	regulation of odontoblast differentiation	regulation of epithelial cell differentiation
GO:1901331	GO:1901329	biological_function	biological_function	positive regulation of odontoblast differentiation	regulation of odontoblast differentiation
GO:1901331	GO:1902913	biological_function	biological_function	positive regulation of odontoblast differentiation	positive regulation of neuroepithelial cell differentiation
GO:1902913	GO:0060563	biological_function	biological_function	positive regulation of neuroepithelial cell differentiation	neuroepithelial cell differentiation
GO:1902913	GO:0030858	biological_function	biological_function	positive regulation of neuroepithelial cell differentiation	positive regulation of epithelial cell differentiation
GO:1901339	GO:1901019	biological_function	biological_function	regulation of store-operated calcium channel activity	regulation of calcium ion transmembrane transporter activity
GO:1901339	GO:2001257	biological_function	biological_function	regulation of store-operated calcium channel activity	regulation of cation channel activity
GO:1901340	GO:1901339	biological_function	biological_function	negative regulation of store-operated calcium channel activity	regulation of store-operated calcium channel activity
GO:1901340	GO:1901020	biological_function	biological_function	negative regulation of store-operated calcium channel activity	negative regulation of calcium ion transmembrane transporter activity
GO:1901340	GO:2001258	biological_function	biological_function	negative regulation of store-operated calcium channel activity	negative regulation of cation channel activity
GO:1901373	GO:0071702	biological_function	biological_function	lipid hydroperoxide transport	organic substance transport
GO:1904063	GO:0098655	biological_function	biological_function	negative regulation of cation transmembrane transport	cation transmembrane transport
GO:1904063	GO:0034766	biological_function	biological_function	negative regulation of cation transmembrane transport	negative regulation of ion transmembrane transport
GO:1904063	GO:1904062	biological_function	biological_function	negative regulation of cation transmembrane transport	regulation of cation transmembrane transport
GO:1901382	GO:0042127	biological_function	biological_function	regulation of chorionic trophoblast cell proliferation	regulation of cell proliferation
GO:1901383	GO:1901382	biological_function	biological_function	negative regulation of chorionic trophoblast cell proliferation	regulation of chorionic trophoblast cell proliferation
GO:1901383	GO:0008285	biological_function	biological_function	negative regulation of chorionic trophoblast cell proliferation	negative regulation of cell proliferation
GO:1901385	GO:1901019	biological_function	biological_function	regulation of voltage-gated calcium channel activity	regulation of calcium ion transmembrane transporter activity
GO:1901385	GO:2001257	biological_function	biological_function	regulation of voltage-gated calcium channel activity	regulation of cation channel activity
GO:1901386	GO:2001258	biological_function	biological_function	negative regulation of voltage-gated calcium channel activity	negative regulation of cation channel activity
GO:1901386	GO:1901020	biological_function	biological_function	negative regulation of voltage-gated calcium channel activity	negative regulation of calcium ion transmembrane transporter activity
GO:1901386	GO:1901385	biological_function	biological_function	negative regulation of voltage-gated calcium channel activity	regulation of voltage-gated calcium channel activity
GO:1901388	GO:0036363	biological_function	biological_function	regulation of transforming growth factor beta activation	transforming growth factor beta activation
GO:1901388	GO:0071634	biological_function	biological_function	regulation of transforming growth factor beta activation	regulation of transforming growth factor beta production
GO:1901389	GO:0036363	biological_function	biological_function	negative regulation of transforming growth factor beta activation	transforming growth factor beta activation
GO:1901389	GO:0071635	biological_function	biological_function	negative regulation of transforming growth factor beta activation	negative regulation of transforming growth factor beta production
GO:1901389	GO:1901388	biological_function	biological_function	negative regulation of transforming growth factor beta activation	regulation of transforming growth factor beta activation
GO:1901407	GO:0006357	biological_function	biological_function	regulation of phosphorylation of RNA polymerase II C-terminal domain	regulation of transcription by RNA polymerase II
GO:1901407	GO:0001932	biological_function	biological_function	regulation of phosphorylation of RNA polymerase II C-terminal domain	regulation of protein phosphorylation
GO:1901475	GO:0006848	biological_function	biological_function	pyruvate transmembrane transport	pyruvate transport
GO:1901475	GO:1905039	biological_function	biological_function	pyruvate transmembrane transport	carboxylic acid transmembrane transport
GO:1901509	GO:0061154	biological_function	biological_function	regulation of endothelial tube morphogenesis	endothelial tube morphogenesis
GO:1901509	GO:2000026	biological_function	biological_function	regulation of endothelial tube morphogenesis	regulation of multicellular organismal development
GO:1901509	GO:1905330	biological_function	biological_function	regulation of endothelial tube morphogenesis	regulation of morphogenesis of an epithelium
GO:1901524	GO:0000423	biological_function	biological_function	regulation of mitophagy	mitophagy
GO:1901524	GO:0016241	biological_function	biological_function	regulation of mitophagy	regulation of macroautophagy
GO:1901524	GO:1903146	biological_function	biological_function	regulation of mitophagy	regulation of autophagy of mitochondrion
GO:1903146	GO:0000422	biological_function	biological_function	regulation of autophagy of mitochondrion	autophagy of mitochondrion
GO:1903146	GO:0010821	biological_function	biological_function	regulation of autophagy of mitochondrion	regulation of mitochondrion organization
GO:1903146	GO:0010506	biological_function	biological_function	regulation of autophagy of mitochondrion	regulation of autophagy
GO:1903599	GO:0000422	biological_function	biological_function	positive regulation of autophagy of mitochondrion	autophagy of mitochondrion
GO:1903599	GO:0010822	biological_function	biological_function	positive regulation of autophagy of mitochondrion	positive regulation of mitochondrion organization
GO:1903599	GO:1903146	biological_function	biological_function	positive regulation of autophagy of mitochondrion	regulation of autophagy of mitochondrion
GO:1903599	GO:0010508	biological_function	biological_function	positive regulation of autophagy of mitochondrion	positive regulation of autophagy
GO:1901529	GO:0032414	biological_function	biological_function	positive regulation of anion channel activity	positive regulation of ion transmembrane transporter activity
GO:1901529	GO:0010359	biological_function	biological_function	positive regulation of anion channel activity	regulation of anion channel activity
GO:1901529	GO:1903961	biological_function	biological_function	positive regulation of anion channel activity	positive regulation of anion transmembrane transport
GO:1903961	GO:0098656	biological_function	biological_function	positive regulation of anion transmembrane transport	anion transmembrane transport
GO:1903961	GO:0034767	biological_function	biological_function	positive regulation of anion transmembrane transport	positive regulation of ion transmembrane transport
GO:1903961	GO:1903793	biological_function	biological_function	positive regulation of anion transmembrane transport	positive regulation of anion transport
GO:1903961	GO:1903959	biological_function	biological_function	positive regulation of anion transmembrane transport	regulation of anion transmembrane transport
GO:1901532	GO:0002244	biological_function	biological_function	regulation of hematopoietic progenitor cell differentiation	hematopoietic progenitor cell differentiation
GO:1901532	GO:0045595	biological_function	biological_function	regulation of hematopoietic progenitor cell differentiation	regulation of cell differentiation
GO:1901532	GO:1903706	biological_function	biological_function	regulation of hematopoietic progenitor cell differentiation	regulation of hemopoiesis
GO:1901533	GO:0002244	biological_function	biological_function	negative regulation of hematopoietic progenitor cell differentiation	hematopoietic progenitor cell differentiation
GO:1901533	GO:1901532	biological_function	biological_function	negative regulation of hematopoietic progenitor cell differentiation	regulation of hematopoietic progenitor cell differentiation
GO:1901533	GO:0045596	biological_function	biological_function	negative regulation of hematopoietic progenitor cell differentiation	negative regulation of cell differentiation
GO:1901533	GO:1903707	biological_function	biological_function	negative regulation of hematopoietic progenitor cell differentiation	negative regulation of hemopoiesis
GO:1901550	GO:0001885	biological_function	biological_function	regulation of endothelial cell development	endothelial cell development
GO:1901550	GO:0045601	biological_function	biological_function	regulation of endothelial cell development	regulation of endothelial cell differentiation
GO:1901550	GO:0060284	biological_function	biological_function	regulation of endothelial cell development	regulation of cell development
GO:1901552	GO:0001885	biological_function	biological_function	positive regulation of endothelial cell development	endothelial cell development
GO:1901552	GO:0010720	biological_function	biological_function	positive regulation of endothelial cell development	positive regulation of cell development
GO:1901552	GO:0045603	biological_function	biological_function	positive regulation of endothelial cell development	positive regulation of endothelial cell differentiation
GO:1901552	GO:1901550	biological_function	biological_function	positive regulation of endothelial cell development	regulation of endothelial cell development
GO:1901580	GO:0006357	biological_function	biological_function	regulation of telomeric RNA transcription from RNA pol II promoter	regulation of transcription by RNA polymerase II
GO:1901582	GO:0045944	biological_function	biological_function	positive regulation of telomeric RNA transcription from RNA pol II promoter	positive regulation of transcription by RNA polymerase II
GO:1901582	GO:1901580	biological_function	biological_function	positive regulation of telomeric RNA transcription from RNA pol II promoter	regulation of telomeric RNA transcription from RNA pol II promoter
GO:1901594	GO:0010243	biological_function	biological_function	response to capsazepine	response to organonitrogen compound
GO:1901594	GO:1901700	biological_function	biological_function	response to capsazepine	response to oxygen-containing compound
GO:1901594	GO:0014070	biological_function	biological_function	response to capsazepine	response to organic cyclic compound
GO:2000401	GO:0072676	biological_function	biological_function	regulation of lymphocyte migration	lymphocyte migration
GO:2000401	GO:0002685	biological_function	biological_function	regulation of lymphocyte migration	regulation of leukocyte migration
GO:1901624	GO:0048247	biological_function	biological_function	negative regulation of lymphocyte chemotaxis	lymphocyte chemotaxis
GO:1901624	GO:1901623	biological_function	biological_function	negative regulation of lymphocyte chemotaxis	regulation of lymphocyte chemotaxis
GO:1901624	GO:0002689	biological_function	biological_function	negative regulation of lymphocyte chemotaxis	negative regulation of leukocyte chemotaxis
GO:1901624	GO:2000402	biological_function	biological_function	negative regulation of lymphocyte chemotaxis	negative regulation of lymphocyte migration
GO:2000402	GO:0072676	biological_function	biological_function	negative regulation of lymphocyte migration	lymphocyte migration
GO:2000402	GO:2000401	biological_function	biological_function	negative regulation of lymphocyte migration	regulation of lymphocyte migration
GO:2000402	GO:0002686	biological_function	biological_function	negative regulation of lymphocyte migration	negative regulation of leukocyte migration
GO:1901626	GO:0001941	biological_function	biological_function	regulation of postsynaptic membrane organization	postsynaptic membrane organization
GO:1901626	GO:0099175	biological_function	biological_function	regulation of postsynaptic membrane organization	regulation of postsynapse organization
GO:1901628	GO:0001941	biological_function	biological_function	positive regulation of postsynaptic membrane organization	postsynaptic membrane organization
GO:1901628	GO:0051130	biological_function	biological_function	positive regulation of postsynaptic membrane organization	positive regulation of cellular component organization
GO:1901628	GO:1901626	biological_function	biological_function	positive regulation of postsynaptic membrane organization	regulation of postsynaptic membrane organization
GO:1901629	GO:0097090	biological_function	biological_function	regulation of presynaptic membrane organization	presynaptic membrane organization
GO:1901629	GO:0050807	biological_function	biological_function	regulation of presynaptic membrane organization	regulation of synapse organization
GO:1901630	GO:0097090	biological_function	biological_function	negative regulation of presynaptic membrane organization	presynaptic membrane organization
GO:1901630	GO:1905809	biological_function	biological_function	negative regulation of presynaptic membrane organization	negative regulation of synapse organization
GO:1901630	GO:1901629	biological_function	biological_function	negative regulation of presynaptic membrane organization	regulation of presynaptic membrane organization
GO:1901639	GO:0009181	biological_function	biological_function	XDP catabolic process	purine ribonucleoside diphosphate catabolic process
GO:1901639	GO:0009154	biological_function	biological_function	XDP catabolic process	purine ribonucleotide catabolic process
GO:1901664	GO:0051338	biological_function	biological_function	regulation of NAD+ ADP-ribosyltransferase activity	regulation of transferase activity
GO:1901666	GO:0051347	biological_function	biological_function	positive regulation of NAD+ ADP-ribosyltransferase activity	positive regulation of transferase activity
GO:1901666	GO:1901664	biological_function	biological_function	positive regulation of NAD+ ADP-ribosyltransferase activity	regulation of NAD+ ADP-ribosyltransferase activity
GO:1901668	GO:2000121	biological_function	biological_function	regulation of superoxide dismutase activity	regulation of removal of superoxide radicals
GO:1901668	GO:0051341	biological_function	biological_function	regulation of superoxide dismutase activity	regulation of oxidoreductase activity
GO:2000121	GO:0019430	biological_function	biological_function	regulation of removal of superoxide radicals	removal of superoxide radicals
GO:2000121	GO:0090322	biological_function	biological_function	regulation of removal of superoxide radicals	regulation of superoxide metabolic process
GO:2000121	GO:1901031	biological_function	biological_function	regulation of removal of superoxide radicals	regulation of response to reactive oxygen species
GO:2000121	GO:1900407	biological_function	biological_function	regulation of removal of superoxide radicals	regulation of cellular response to oxidative stress
GO:1901670	GO:1901668	biological_function	biological_function	negative regulation of superoxide dismutase activity	regulation of superoxide dismutase activity
GO:1901670	GO:0051354	biological_function	biological_function	negative regulation of superoxide dismutase activity	negative regulation of oxidoreductase activity
GO:1901670	GO:1904832	biological_function	biological_function	negative regulation of superoxide dismutase activity	negative regulation of removal of superoxide radicals
GO:1904832	GO:0019430	biological_function	biological_function	negative regulation of removal of superoxide radicals	removal of superoxide radicals
GO:1904832	GO:1900408	biological_function	biological_function	negative regulation of removal of superoxide radicals	negative regulation of cellular response to oxidative stress
GO:1904832	GO:2000121	biological_function	biological_function	negative regulation of removal of superoxide radicals	regulation of removal of superoxide radicals
GO:1904832	GO:2000378	biological_function	biological_function	negative regulation of removal of superoxide radicals	negative regulation of reactive oxygen species metabolic process
GO:1904832	GO:1901032	biological_function	biological_function	negative regulation of removal of superoxide radicals	negative regulation of response to reactive oxygen species
GO:1901671	GO:1901668	biological_function	biological_function	positive regulation of superoxide dismutase activity	regulation of superoxide dismutase activity
GO:1901671	GO:0051353	biological_function	biological_function	positive regulation of superoxide dismutase activity	positive regulation of oxidoreductase activity
GO:1901671	GO:1904833	biological_function	biological_function	positive regulation of superoxide dismutase activity	positive regulation of removal of superoxide radicals
GO:1904833	GO:0019430	biological_function	biological_function	positive regulation of removal of superoxide radicals	removal of superoxide radicals
GO:1904833	GO:1901033	biological_function	biological_function	positive regulation of removal of superoxide radicals	positive regulation of response to reactive oxygen species
GO:1904833	GO:2000121	biological_function	biological_function	positive regulation of removal of superoxide radicals	regulation of removal of superoxide radicals
GO:1904833	GO:1900409	biological_function	biological_function	positive regulation of removal of superoxide radicals	positive regulation of cellular response to oxidative stress
GO:1904833	GO:2000379	biological_function	biological_function	positive regulation of removal of superoxide radicals	positive regulation of reactive oxygen species metabolic process
GO:1901673	GO:0090307	biological_function	biological_function	regulation of mitotic spindle assembly	mitotic spindle assembly
GO:1901673	GO:0090169	biological_function	biological_function	regulation of mitotic spindle assembly	regulation of spindle assembly
GO:1901673	GO:0060236	biological_function	biological_function	regulation of mitotic spindle assembly	regulation of mitotic spindle organization
